Time,Moment_AnklePlantarFlexion,Moment_HipAbduction,Moment_HipExternalRotation,Moment_HipFlexion,Moment_KneeFlexion,Force_Ankle_AnteroPosteriorForce,Force_Ankle_AxialMoment,Force_Ankle_MedioLateralForce,Force_Ankle_ProximoDistalForce,Force_Hip_AnteroPosteriorForce,Force_Hip_MediolateralForce,Force_Hip_ProximoDistalForce,Force_Knee_AnteroPosteriorForce,Force_Knee_AxialMoment,Force_Knee_LateralMoment,Force_Knee_MedioLateralForce,Force_Knee_ProximoDistalForce
0.53,8.03206360937066,20.5612286351632,3.1258298510958,5.66915977708343,-9.83823417804871,68.6634014512419,8.26788034838745,-40.3473523106398,-510.558254851287,-134.16325643097,-254.502917477092,733.196174542215,-180.925086698973,7.45663364433112,7.17652745570445,-1.38031075228839,-572.187670707452
0.54,8.1114243675825,20.5421897483411,3.1560012788845,5.66659841051712,-9.84321650762869,69.2856682424133,8.28456342247997,-40.9273367139493,-514.16710212777,-134.35951180814,-255.118866490653,734.030699888938,-181.701633886478,7.46824252809708,7.14891063400632,-1.40830878001586,-574.352305915253
0.55,8.19316174338326,20.5335307715397,3.18503331556105,5.66154623687396,-9.84710646685094,70.0389187193448,8.30430199557162,-41.5809280126843,-518.262747366674,-134.573306147674,-255.821104875343,735.18892391809,-182.523268756655,7.48071480151463,7.12259512297523,-1.42146977998943,-576.718309596472
0.56,8.29557167875016,20.5685919583937,3.22166295609137,5.64156498199512,-9.8352273543511,70.7174656001284,8.34326488573764,-42.1988092830338,-522.744943072566,-135.175504428503,-256.875014495194,737.007926444774,-183.314300409296,7.5093557581627,7.11240761157122,-1.38179252813081,-579.225213081127
0.57,8.45793906532092,20.6418902507178,3.26120621246679,5.57252953894672,-9.77357260250045,71.357375626785,8.39902636568649,-42.9323553246121,-528.605037093068,-136.172939783662,-257.905792897996,739.345231954215,-184.023982546018,7.54704478651165,7.10887300161849,-1.27310198275941,-581.897329760532
0.58,8.71056796885914,20.725132821622,3.28943027375668,5.43294557447483,-9.63812292140262,72.1508679880025,8.45532848618671,-44.0215434543553,-536.983380510403,-137.461825254575,-257.923282585129,741.244276816527,-184.669396411152,7.57290386892232,7.09339118626303,-1.09919583077292,-584.790068535452
0.59,9.04175220246053,20.8173765922961,3.30488589515333,5.24875223729522,-9.44556051043177,73.1042942533568,8.50945038617521,-45.4267400451457,-547.568824829474,-138.960586614959,-257.100259891029,742.908195959353,-185.307985104723,7.5856442798528,7.06904967509376,-0.873324283631278,-588.027261907723
0.6,9.42532605324237,20.9346208453881,3.31770346342397,5.04644157146376,-9.21866574125404,74.0603083492463,8.57134304341498,-46.9516193749905,-559.347273694731,-140.797860805834,-256.04676503252,745.020771891605,-185.929545617564,7.59942040264106,7.04908803022664,-0.601779784428845,-591.581384825714
0.61,9.84024686305679,21.076385184829,3.33461537634266,4.83461463861497,-8.97023036789146,74.971682341476,8.64538919442344,-48.5053607544316,-571.727805400195,-142.978520408244,-255.074824319993,747.725175773467,-186.507393907807,7.6215508833133,7.03520512945927,-0.293994843356631,-595.325362445026
0.62,10.2588975225659,21.2230409546486,3.34746201412111,4.63408058954396,-8.72315566155253,76.0185016252178,8.71896155917704,-50.1352674807877,-584.537190446658,-145.195072452926,-254.038414320384,750.720317295087,-187.127542061528,7.6408618133054,7.02056367005836,0.0236601896378937,-599.295696224111
0.63,10.659620684369,21.3498900437301,3.33755835693712,4.45632504321261,-8.49305619215951,77.4306669736935,8.77024939441609,-51.9372522174259,-597.819706493293,-146.894067435956,-252.592785722979,753.531313745528,-187.842670189198,7.63459078579449,6.99583647954521,0.322407036397459,-603.459111960469
0.64,11.0336648327588,21.4540238521373,3.30238157600374,4.28418645120572,-8.27511502681316,79.1644719569137,8.79655146352567,-53.8691144796419,-611.286070287611,-147.92146393251,-250.724018889466,755.973635726769,-188.550526364666,7.60021217728915,6.96050727442225,0.598965419988421,-607.51600048574
0.65,11.3740103651303,21.5564895960319,3.25710368394954,4.10192314796129,-8.06391285798149,80.9374192236874,8.81437540661803,-55.735308943842,-624.153161081433,-148.572329092599,-248.913038184435,758.434703327212,-189.115898895934,7.55750446914561,6.9264494373751,0.866189521498918,-611.162411754228
0.66,11.6655031916809,21.6754128446351,3.20726043348489,3.91048113340145,-7.86699300240675,82.576528386911,8.83093467722941,-57.3791647576782,-635.705858668364,-148.952282574279,-247.494975169219,761.307395205377,-189.488567400628,7.51628530095331,6.90639255509751,1.12679970034487,-614.257174987968
0.67,11.887865508929,21.8218709488308,3.14932426443844,3.71455858845039,-7.69715852509847,84.0514074668135,8.84473033087585,-58.7154367172821,-645.456256809637,-149.025441528293,-246.508710217811,764.77931470078,-189.667289082761,7.47612062890021,6.90966978815051,1.3788704363652,-616.728274961594
