Time,Angle_HipFlexion,Angle_HipAbduction,Angle_KneeFlexion,Angle_AnklePlantarFlexion,Angle_ElbowFlexion,Angle_WristFlexion
3.31,-3.72667349589708,-0.993872396933473,5.23935882811914,4.59276529232757,6.03948794040616,-53.6755452738617
3.32,-3.85206153842624,-1.34519053913414,5.97331495236369,3.99450558378454,5.95921574242979,-53.7561140375811
3.33,-3.98678747722441,-1.6762233447091,6.66796889329924,3.35806233919331,5.88253163127642,-53.8531252153031
3.34,-4.13430785574274,-1.98795896588211,7.31160205384233,2.69935436520754,5.8112749209307,-53.9670909598673
3.35,-4.29759867400131,-2.28201513187744,7.89428082145403,2.03404925084271,5.74737198950236,-54.0983368595599
3.36,-4.47915314292869,-2.56032303015153,8.4079969057841,1.37698636048693,5.69280285290563,-54.2469764711543
3.37,-4.68099663355905,-2.82480107809992,8.84672229275824,0.741716998089399,5.64956509864596,-54.4128881654448
3.38,-4.90469153856124,-3.07706624490428,9.20639597188022,0.140159349433919,5.61963767034919,-54.5956963280528
3.39,-5.15131810691724,-3.31821960968236,9.48485931407421,-0.41764239611141,5.604946528428,-54.7947585943301
3.4,-5.42143220855467,-3.54872679576435,9.68175375285888,-0.923668104414486,5.60733343154557,-55.0091601766723
3.41,-5.71501221647289,-3.76839688474007,9.79839052475425,-1.37199373352652,5.6285282252458,-55.2377155464466
3.42,-6.03141074786783,-3.97644899030835,9.83759905467821,-1.75879620860555,5.67013007697537,-55.4789715890045
3.43,-6.3693301104086,-4.17164517043003,9.80355862363473,-2.08229952171196,5.73358511636747,-55.7312223400499
3.44,-6.72684377635036,-4.35246295077073,9.70161637021965,-2.34266723384299,5.8201134915118,-55.9925773400988
3.45,-7.10142092352788,-4.51728892888635,9.53809297066047,-2.54184804056988,5.93078348148621,-56.260897376113
3.46,-7.49002170144792,-4.66460192520897,9.32008190738351,-2.68337908827712,6.06643827786814,-56.5338722148929
3.47,-7.88921033740241,-4.79313745204362,9.05524068115794,-2.77214963927906,6.22767696595394,-56.8090512345156
3.48,-8.29528777807783,-4.90202148010971,8.75157848986533,-2.81413300398079,6.41484179203869,-57.0838724189522
3.49,-8.70443587610287,-4.99086821365754,8.41724475152366,-2.81609565459391,6.62800058472825,-57.3557009664655
3.5,-9.11286061506565,-5.05984137077039,8.06032394426193,-2.78529485362442,6.86693095971106,-57.6218721837887
3.51,-9.51692376727327,-5.10968123700899,7.68864356601194,-2.72917827566847,7.13110698825051,-57.87973876576
