Time,Moment_ElbowFlexion,Moment_ElbowPronation,Moment_WristAbduction,Moment_WristFlexion,Force_ElbowHumeroUlnar_AnteroPosteriorForce,Force_ElbowHumeroUlnar_AxialMoment,Force_ElbowHumeroUlnar_LateralMoment,Force_ElbowHumeroUlnar_MedioLateralForce,Force_ElbowHumeroUlnar_ProximoDistalForce,Force_WristRadioCarpal_AxialMoment,Force_WristRadioCarpal_DorsoVolarForce,Force_WristRadioCarpal_ProximoDistalForce,Force_WristRadioCarpal_RadialForce
2.87,0.327555087004706,-0.00242747872473774,-0.028164121332175,-0.0393846429784778,-0.291106380636359,0.0543942018567205,0.0448002410674202,-0.211901193479948,5.60104573103146,0.00490063350540349,-0.339508365724041,3.79926260476827,0.329031724331193
2.88,0.328496248941547,-0.00265822140320111,-0.0280071502112631,-0.0386151595984722,-0.270452709667865,0.0526497711160933,0.0407670349367939,-0.190017268943816,5.57836299682695,0.00485425043249878,-0.338924908329986,3.76706836637959,0.324088722816652
2.89,0.330454482236472,-0.00300015359765503,-0.0278422956643454,-0.0381265690600763,-0.243589640148489,0.0523343942430025,0.0391220071848924,-0.183348011230549,5.55867275776401,0.00481412545402918,-0.33242209176916,3.73690184544687,0.318927845949643
2.9,0.33335430990782,-0.00344416359935303,-0.0276820074245901,-0.0379095343855915,-0.210902296077883,0.0533806690565171,0.0397099899461002,-0.1906435582803,5.54229029996806,0.00478106606017186,-0.320278332308028,3.70886075218442,0.31377245300195
2.91,0.33719041402855,-0.00397614270010712,-0.0275291547039258,-0.0379374267377697,-0.172500882944749,0.0556238430930357,0.0421972501537323,-0.209406126769663,5.52989793925373,0.00475193928360594,-0.30312076138501,3.68304538703325,0.308639462659478
2.92,0.34176013369314,-0.00458477394509286,-0.0274097899177144,-0.0382159213833779,-0.129473797307348,0.0590923391533599,0.046650035872705,-0.240010873387457,5.5213079947622,0.00472894698406266,-0.280945265734014,3.65964600365456,0.30406399919949
2.93,0.346621650200948,-0.00526361700530353,-0.0273813075366762,-0.0387996913491656,-0.0840247621924758,0.0641188093307506,0.053727853289415,-0.287092922102815,5.51514556413245,0.00472109530724383,-0.252777880457222,3.63895836377811,0.301283463116366
2.94,0.351888686292739,-0.00599315811276295,-0.0274310713588986,-0.039644798224981,-0.0357883383028792,0.0704585695488442,0.062947228692328,-0.347262449482786,5.51238504296284,0.00471900056939569,-0.219580330267064,3.62107170666079,0.300002760549351
2.95,0.357517502638672,-0.00675669121992421,-0.0275618492971592,-0.040725691197797,0.0147589306172478,0.0779795239356279,0.0740686250376216,-0.418925826002038,5.51326990347752,0.00471826821202175,-0.181946404396299,3.60610361216359,0.300277254729469
2.96,0.36323382020955,-0.0075379371327613,-0.0277980498150159,-0.0420301509926934,0.0658516303250423,0.086644396525073,0.0870725544308394,-0.502065445685872,5.51718255400749,0.00472108667128545,-0.140205136791461,3.59422462886173,0.302644602904986
2.97,0.36933380384375,-0.00829133803258611,-0.0280584550919742,-0.0433220676784582,0.117578230081304,0.0950553136262456,0.0994615544277933,-0.578938301356551,5.52729283875411,0.00470946125969466,-0.0991455150736442,3.58536229398802,0.305286767821531
2.98,0.374134605582183,-0.00897288805034859,-0.028472553026185,-0.0445195531631221,0.159527432923533,0.102830900385571,0.110941424604179,-0.646976167464862,5.5401934814707,0.00471995815435823,-0.0606076809597541,3.58023934275706,0.310967989342042
2.99,0.37581677520148,-0.00947729003083336,-0.0290701454862036,-0.0451268291603454,0.177733052320097,0.10711685865852,0.116965132361062,-0.67279628285582,5.55619172432369,0.00478527693727436,-0.0347757921498228,3.57948942425237,0.320149220351983
3,0.371370509750516,-0.00969509647942588,-0.0299537460398903,-0.0447609893436085,0.151406200751019,0.10574211980364,0.114463400057034,-0.633836563241701,5.56840922457003,0.00495696126859073,-0.0294833257377843,3.58311364858082,0.335143277005876
3.01,0.363204875649131,-0.00984740848966911,-0.0307574250851637,-0.0435836653008764,0.093465364559421,0.0993785604330664,0.103847869338536,-0.539266000480734,5.56949788055715,0.00526215861725672,-0.0407583102154752,3.58592280896074,0.348847644624043
3.02,0.364911060130143,-0.0105170767900548,-0.0304840134730026,-0.0431884041399665,0.0910987463662423,0.0965402698394496,0.09675756242013,-0.484828132500439,5.56513612853782,0.00547759452307358,-0.0348482696214703,3.57843128085415,0.341388348363157
3.03,0.38691434245286,-0.0121016515766345,-0.0287250087943954,-0.0449458098100427,0.215745995695038,0.104892632431045,0.104165927686024,-0.554011941776264,5.57623425169056,0.00543553343006292,0.0159607373781157,3.56037296734029,0.303997767962237
3.04,0.423684119747612,-0.014224864795076,-0.0261459312493579,-0.0481883227955173,0.434985283072435,0.120992827141073,0.121701885873572,-0.705460367699587,5.61749459444381,0.00517685636159067,0.0962484078987913,3.54233590926689,0.249336376547422
3.05,0.464914942247923,-0.0164098300350397,-0.023486709079822,-0.051759976159289,0.683025622897295,0.138623802205317,0.141153023298471,-0.870852156936779,5.68336400254569,0.00484342363005227,0.181100912270203,3.53146648857182,0.192298274836966
3.06,0.505073207842201,-0.0184002053326322,-0.0210490696101493,-0.0551145092815703,0.923653037571754,0.154812847794192,0.158787350416266,-1.01966718464274,5.76329288517349,0.00449016587331776,0.258924572449882,3.52904861114366,0.139344928390202
3.07,0.541170417311601,-0.020137344644401,-0.0189746786798978,-0.0580664711983919,1.13743796510955,0.168635864381734,0.173637107241533,-1.14467156192149,5.84680869633496,0.00418487680760036,0.325731339099235,3.5345702607883,0.093709209214241
3.08,0.571155927427941,-0.0215170655587449,-0.0174035895904606,-0.0606394636174197,1.31200077243489,0.180434861043919,0.18686849031384,-1.25320173950017,5.92543925221353,0.00391869876083366,0.38185893766971,3.54789006839537,0.0586646844641121
3.09,0.593535807597007,-0.0224992539658786,-0.0164398760932471,-0.0628383682435729,1.4382887147621,0.190430259442126,0.199209057528083,-1.350295472013,5.99324621761918,0.00370970200486013,0.427267020635078,3.56904554599947,0.0365608575305529
3.1,0.608065345758775,-0.0231853126922893,-0.0160638507156197,-0.0646250283823702,1.51461951159973,0.198505056345039,0.210305682224375,-1.43520689978172,6.04754183115871,0.00363021348119775,0.461235665714355,3.59718293964388,0.026986106120134
3.11,0.615315343713541,-0.0235989228356515,-0.0162109757963021,-0.0660354823370563,1.54462448129674,0.204881526754778,0.220410605644432,-1.51047307876477,6.08817759576722,0.00366869667776811,0.484660758726379,3.63139392874581,0.0286572860631923
